Time         Formed       Total        s0.1kpc      s0.2kpc      s0.3kpc      s0.4kpc      s0.5kpc      s0.6kpc      s0.7kpc      s0.8kpc      s0.9kpc      s1.0kpc      s1.1kpc      s1.2kpc      s1.3kpc      s1.4kpc      s1.5kpc      s1.6kpc      s1.7kpc      s1.8kpc      s1.9kpc      s2.0kpc      s2.1kpc      s2.2kpc      s2.3kpc      s2.4kpc      s2.5kpc      s2.6kpc      s2.7kpc      s2.8kpc      s2.9kpc      s3.0kpc      s3.1kpc      s3.2kpc      s3.3kpc      s3.4kpc      s3.5kpc      s3.6kpc      s3.7kpc      s3.8kpc      s3.9kpc      s4.0kpc      s4.1kpc      s4.2kpc      s4.3kpc      s4.4kpc      s4.5kpc      s4.6kpc      s4.7kpc      s4.8kpc      s4.9kpc      s5.0kpc      s5.2kpc      s5.4kpc      s5.6kpc      s5.8kpc      s6.0kpc      s6.2kpc      s6.4kpc      s6.6kpc      s6.8kpc      s7.0kpc      s7.2kpc      s7.4kpc      s7.6kpc      s7.8kpc      s8.0kpc      s8.4kpc      s8.8kpc      s9.2kpc      s9.6kpc      s10.0kpc     s10.4kpc     s10.8kpc     s11.2kpc     s11.6kpc     s12.0kpc     s12.4kpc     s12.8kpc     s13.2kpc     s13.6kpc     s14.0kpc     s14.4kpc     s14.8kpc     s15.2kpc     s15.6kpc     s16.0kpc     s16.4kpc     s16.8kpc     s17.2kpc     s17.6kpc     s18.0kpc     s18.4kpc     s18.8kpc     s19.2kpc     s19.6kpc     s20.0kpc     s20.4kpc     s20.8kpc     s21.2kpc     s21.6kpc     s22.0kpc     s22.4kpc     s22.8kpc     s23.2kpc     s23.6kpc     s24.0kpc     s24.4kpc     s24.8kpc     s25.2kpc     s25.6kpc     s26.0kpc     s26.4kpc     s26.8kpc     s27.2kpc     s27.6kpc     s28.0kpc     s28.4kpc     s28.8kpc     s29.2kpc     s29.6kpc     s30.0kpc     s30.8kpc     s31.6kpc     s32.4kpc     s33.2kpc     s34.0kpc     s34.8kpc     s35.6kpc     s36.4kpc     s37.2kpc     s38.0kpc     s38.8kpc     s39.6kpc     s40.4kpc     s41.2kpc     s42.0kpc     s42.8kpc     s43.6kpc     s44.4kpc     s45.2kpc     s46.0kpc     s46.8kpc     s47.6kpc     s48.4kpc     s49.2kpc     s51.6kpc     s54.0kpc     s56.4kpc     s58.8kpc     s61.2kpc     s63.6kpc     s66.0kpc     s68.4kpc     s70.8kpc     s73.2kpc     s75.6kpc     s78.0kpc     s80.4kpc     s82.8kpc     s85.2kpc     s87.6kpc     s90.0kpc     x0.1kpc      x0.2kpc      x0.3kpc      x0.4kpc      x0.5kpc      x0.6kpc      x0.7kpc      x0.8kpc      x0.9kpc      x1.0kpc      x1.1kpc      x1.2kpc      x1.3kpc      x1.4kpc      x1.5kpc      x1.6kpc      x1.7kpc      x1.8kpc      x1.9kpc      x2.0kpc      x2.1kpc      x2.2kpc      x2.3kpc      x2.4kpc      x2.5kpc      x2.6kpc      x2.7kpc      x2.8kpc      x2.9kpc      x3.0kpc      x3.1kpc      x3.2kpc      x3.3kpc      x3.4kpc      x3.5kpc      x3.6kpc      x3.7kpc      x3.8kpc      x3.9kpc      x4.0kpc      x4.1kpc      x4.2kpc      x4.3kpc      x4.4kpc      x4.5kpc      x4.6kpc      x4.7kpc      x4.8kpc      x4.9kpc      x5.0kpc      x5.2kpc      x5.4kpc      x5.6kpc      x5.8kpc      x6.0kpc      x6.2kpc      x6.4kpc      x6.6kpc      x6.8kpc      x7.0kpc      x7.2kpc      x7.4kpc      x7.6kpc      x7.8kpc      x8.0kpc      x8.4kpc      x8.8kpc      x9.2kpc      x9.6kpc      x10.0kpc     x10.4kpc     x10.8kpc     x11.2kpc     x11.6kpc     x12.0kpc     x12.4kpc     x12.8kpc     x13.2kpc     x13.6kpc     x14.0kpc     x14.4kpc     x14.8kpc     x15.2kpc     x15.6kpc     x16.0kpc     x16.4kpc     x16.8kpc     x17.2kpc     x17.6kpc     x18.0kpc     x18.4kpc     x18.8kpc     x19.2kpc     x19.6kpc     x20.0kpc     x20.4kpc     x20.8kpc     x21.2kpc     x21.6kpc     x22.0kpc     x22.4kpc     x22.8kpc     x23.2kpc     x23.6kpc     x24.0kpc     x24.4kpc     x24.8kpc     x25.2kpc     x25.6kpc     x26.0kpc     x26.4kpc     x26.8kpc     x27.2kpc     x27.6kpc     x28.0kpc     x28.4kpc     x28.8kpc     x29.2kpc     x29.6kpc     x30.0kpc     x30.8kpc     x31.6kpc     x32.4kpc     x33.2kpc     x34.0kpc     x34.8kpc     x35.6kpc     x36.4kpc     x37.2kpc     x38.0kpc     x38.8kpc     x39.6kpc     x40.4kpc     x41.2kpc     x42.0kpc     x42.8kpc     x43.6kpc     x44.4kpc     x45.2kpc     x46.0kpc     x46.8kpc     x47.6kpc     x48.4kpc     x49.2kpc     x51.6kpc     x54.0kpc     x56.4kpc     x58.8kpc     x61.2kpc     x63.6kpc     x66.0kpc     x68.4kpc     x70.8kpc     x73.2kpc     x75.6kpc     x78.0kpc     x80.4kpc     x82.8kpc     x85.2kpc     x87.6kpc     x90.0kpc     y0.1kpc      y0.2kpc      y0.3kpc      y0.4kpc      y0.5kpc      y0.6kpc      y0.7kpc      y0.8kpc      y0.9kpc      y1.0kpc      y1.1kpc      y1.2kpc      y1.3kpc      y1.4kpc      y1.5kpc      y1.6kpc      y1.7kpc      y1.8kpc      y1.9kpc      y2.0kpc      y2.1kpc      y2.2kpc      y2.3kpc      y2.4kpc      y2.5kpc      y2.6kpc      y2.7kpc      y2.8kpc      y2.9kpc      y3.0kpc      y3.1kpc      y3.2kpc      y3.3kpc      y3.4kpc      y3.5kpc      y3.6kpc      y3.7kpc      y3.8kpc      y3.9kpc      y4.0kpc      y4.1kpc      y4.2kpc      y4.3kpc      y4.4kpc      y4.5kpc      y4.6kpc      y4.7kpc      y4.8kpc      y4.9kpc      y5.0kpc      y5.2kpc      y5.4kpc      y5.6kpc      y5.8kpc      y6.0kpc      y6.2kpc      y6.4kpc      y6.6kpc      y6.8kpc      y7.0kpc      y7.2kpc      y7.4kpc      y7.6kpc      y7.8kpc      y8.0kpc      y8.4kpc      y8.8kpc      y9.2kpc      y9.6kpc      y10.0kpc     y10.4kpc     y10.8kpc     y11.2kpc     y11.6kpc     y12.0kpc     y12.4kpc     y12.8kpc     y13.2kpc     y13.6kpc     y14.0kpc     y14.4kpc     y14.8kpc     y15.2kpc     y15.6kpc     y16.0kpc     y16.4kpc     y16.8kpc     y17.2kpc     y17.6kpc     y18.0kpc     y18.4kpc     y18.8kpc     y19.2kpc     y19.6kpc     y20.0kpc     y20.4kpc     y20.8kpc     y21.2kpc     y21.6kpc     y22.0kpc     y22.4kpc     y22.8kpc     y23.2kpc     y23.6kpc     y24.0kpc     y24.4kpc     y24.8kpc     y25.2kpc     y25.6kpc     y26.0kpc     y26.4kpc     y26.8kpc     y27.2kpc     y27.6kpc     y28.0kpc     y28.4kpc     y28.8kpc     y29.2kpc     y29.6kpc     y30.0kpc     y30.8kpc     y31.6kpc     y32.4kpc     y33.2kpc     y34.0kpc     y34.8kpc     y35.6kpc     y36.4kpc     y37.2kpc     y38.0kpc     y38.8kpc     y39.6kpc     y40.4kpc     y41.2kpc     y42.0kpc     y42.8kpc     y43.6kpc     y44.4kpc     y45.2kpc     y46.0kpc     y46.8kpc     y47.6kpc     y48.4kpc     y49.2kpc     y51.6kpc     y54.0kpc     y56.4kpc     y58.8kpc     y61.2kpc     y63.6kpc     y66.0kpc     y68.4kpc     y70.8kpc     y73.2kpc     y75.6kpc     y78.0kpc     y80.4kpc     y82.8kpc     y85.2kpc     y87.6kpc     y90.0kpc     z0.1kpc      z0.2kpc      z0.3kpc      z0.4kpc      z0.5kpc      z0.6kpc      z0.7kpc      z0.8kpc      z0.9kpc      z1.0kpc      z1.1kpc      z1.2kpc      z1.3kpc      z1.4kpc      z1.5kpc      z1.6kpc      z1.7kpc      z1.8kpc      z1.9kpc      z2.0kpc      z2.1kpc      z2.2kpc      z2.3kpc      z2.4kpc      z2.5kpc      z2.6kpc      z2.7kpc      z2.8kpc      z2.9kpc      z3.0kpc      z3.1kpc      z3.2kpc      z3.3kpc      z3.4kpc      z3.5kpc      z3.6kpc      z3.7kpc      z3.8kpc      z3.9kpc      z4.0kpc      z4.1kpc      z4.2kpc      z4.3kpc      z4.4kpc      z4.5kpc      z4.6kpc      z4.7kpc      z4.8kpc      z4.9kpc      z5.0kpc      z5.2kpc      z5.4kpc      z5.6kpc      z5.8kpc      z6.0kpc      z6.2kpc      z6.4kpc      z6.6kpc      z6.8kpc      z7.0kpc      z7.2kpc      z7.4kpc      z7.6kpc      z7.8kpc      z8.0kpc      z8.4kpc      z8.8kpc      z9.2kpc      z9.6kpc      z10.0kpc     z10.4kpc     z10.8kpc     z11.2kpc     z11.6kpc     z12.0kpc     z12.4kpc     z12.8kpc     z13.2kpc     z13.6kpc     z14.0kpc     z14.4kpc     z14.8kpc     z15.2kpc     z15.6kpc     z16.0kpc     z16.4kpc     z16.8kpc     z17.2kpc     z17.6kpc     z18.0kpc     z18.4kpc     z18.8kpc     z19.2kpc     z19.6kpc     z20.0kpc     z20.4kpc     z20.8kpc     z21.2kpc     z21.6kpc     z22.0kpc     z22.4kpc     z22.8kpc     z23.2kpc     z23.6kpc     z24.0kpc     z24.4kpc     z24.8kpc     z25.2kpc     z25.6kpc     z26.0kpc     z26.4kpc     z26.8kpc     z27.2kpc     z27.6kpc     z28.0kpc     z28.4kpc     z28.8kpc     z29.2kpc     z29.6kpc     z30.0kpc     z30.8kpc     z31.6kpc     z32.4kpc     z33.2kpc     z34.0kpc     z34.8kpc     z35.6kpc     z36.4kpc     z37.2kpc     z38.0kpc     z38.8kpc     z39.6kpc     z40.4kpc     z41.2kpc     z42.0kpc     z42.8kpc     z43.6kpc     z44.4kpc     z45.2kpc     z46.0kpc     z46.8kpc     z47.6kpc     z48.4kpc     z49.2kpc     z51.6kpc     z54.0kpc     z56.4kpc     z58.8kpc     z61.2kpc     z63.6kpc     z66.0kpc     z68.4kpc     z70.8kpc     z73.2kpc     z75.6kpc     z78.0kpc     z80.4kpc     z82.8kpc     z85.2kpc     z87.6kpc     z90.0kpc   
          0            0  2.80798e+11  2.00061e+06  3.10095e+07  8.30255e+07   1.6205e+08  2.53078e+08   3.9212e+08  5.37165e+08  7.19221e+08  8.99276e+08  1.10334e+09   1.3164e+09  1.53447e+09  1.78355e+09  2.04463e+09  2.30171e+09  2.57679e+09  2.83987e+09  3.11696e+09  3.40905e+09  3.67313e+09  3.95522e+09   4.2303e+09   4.5434e+09  4.84649e+09  5.14558e+09  5.42367e+09  5.72976e+09  6.03786e+09  6.31994e+09  6.59803e+09  6.87311e+09   7.1602e+09  7.42328e+09  7.71337e+09  8.00646e+09  8.24853e+09  8.49861e+09   8.7947e+09  9.05878e+09  9.29686e+09  9.53693e+09    9.778e+09  1.00091e+10  1.02451e+10  1.04652e+10  1.06813e+10  1.09164e+10  1.11314e+10  1.13195e+10  1.15175e+10  1.19007e+10  1.22698e+10  1.26579e+10   1.3018e+10  1.33421e+10  1.36312e+10  1.39493e+10  1.42464e+10  1.44835e+10  1.47295e+10  1.49306e+10  1.51597e+10  1.54067e+10  1.56408e+10  1.58249e+10   1.6192e+10  1.64901e+10  1.67822e+10  1.70212e+10  1.72473e+10  1.74694e+10  1.78195e+10  1.84637e+10  1.93099e+10  2.03183e+10  2.13386e+10  2.25109e+10  2.38093e+10  2.52628e+10  2.69443e+10  2.86778e+10  3.07075e+10  3.28722e+10  3.51209e+10  3.75756e+10  4.01024e+10  4.26082e+10  4.49949e+10  4.72246e+10  4.92833e+10  5.12569e+10  5.29974e+10  5.46269e+10  5.61594e+10  5.74948e+10  5.87602e+10  5.98876e+10  6.09239e+10  6.18572e+10  6.27274e+10  6.35167e+10  6.42759e+10  6.49902e+10  6.56304e+10  6.62916e+10  6.69718e+10  6.76851e+10  6.84113e+10  6.92196e+10   7.0157e+10  7.12124e+10  7.24499e+10  7.39074e+10   7.5451e+10  7.71797e+10  7.90514e+10  8.10302e+10  8.31109e+10  8.53278e+10  8.73425e+10  9.10028e+10   9.4296e+10    9.722e+10   9.9945e+10  1.02258e+11  1.04829e+11  1.14101e+11   1.1919e+11  1.21593e+11  1.23238e+11  1.24637e+11  1.26161e+11  1.27799e+11   1.2969e+11  1.32017e+11    1.347e+11  1.37764e+11  1.40983e+11  1.44215e+11  1.47824e+11  1.51993e+11  1.56998e+11  1.62971e+11  1.70637e+11  2.03976e+11  2.36846e+11  2.55681e+11  2.65475e+11   2.7161e+11  2.76625e+11  2.79139e+11  2.80079e+11  2.80488e+11  2.80657e+11  2.80738e+11  2.80771e+11  2.80782e+11  2.80793e+11  2.80795e+11  2.80796e+11  2.80797e+11  3.60111e+07  1.73053e+08  3.67113e+08  6.08187e+08  9.28286e+08  1.25639e+09  1.66751e+09  2.12966e+09   2.5888e+09  3.06495e+09  3.47507e+09  3.95522e+09  4.37935e+09   4.8655e+09  5.32365e+09  5.78879e+09  6.25193e+09  6.68207e+09  7.12221e+09  7.52733e+09  7.94946e+09  8.34459e+09  8.75572e+09  9.13083e+09  9.49495e+09  9.84106e+09  1.01792e+10  1.05143e+10  1.08374e+10  1.11635e+10  1.14886e+10  1.18257e+10  1.20928e+10  1.23869e+10   1.2701e+10  1.29981e+10  1.32912e+10  1.35813e+10  1.38614e+10  1.41364e+10  1.44165e+10  1.46796e+10  1.49497e+10  1.51968e+10  1.54829e+10   1.5718e+10  1.59711e+10  1.61741e+10  1.64262e+10  1.66873e+10  1.71635e+10  1.76587e+10  1.81699e+10   1.8662e+10  1.91802e+10  1.96724e+10  2.02026e+10  2.06748e+10   2.1124e+10  2.15641e+10  2.19543e+10  2.23905e+10  2.28106e+10  2.32118e+10  2.35929e+10  2.43692e+10  2.50914e+10  2.58587e+10  2.65649e+10  2.73762e+10  2.82255e+10  2.90948e+10  3.00931e+10  3.11814e+10  3.24018e+10  3.37642e+10  3.52097e+10  3.68172e+10  3.85778e+10  4.05364e+10  4.26631e+10  4.49728e+10  4.75446e+10  5.03465e+10  5.31694e+10  5.60443e+10  5.89282e+10   6.1616e+10  6.41128e+10  6.65166e+10  6.87343e+10   7.0826e+10  7.28506e+10  7.47252e+10  7.64958e+10  7.82293e+10  7.99009e+10  8.16234e+10   8.3462e+10  8.54707e+10  8.75684e+10  8.98072e+10  9.19279e+10  9.37345e+10  9.53291e+10  9.67776e+10  9.81021e+10  9.92515e+10  1.00369e+11  1.01415e+11  1.02461e+11  1.03661e+11   1.0492e+11   1.0633e+11  1.07857e+11  1.09618e+11  1.11507e+11  1.13621e+11  1.15461e+11  1.16986e+11  1.19343e+11  1.20915e+11  1.22033e+11  1.22981e+11  1.23784e+11   1.2471e+11  1.25795e+11  1.27073e+11  1.28587e+11  1.30474e+11  1.32731e+11  1.35505e+11  1.38492e+11  1.41793e+11  1.45475e+11   1.4955e+11  1.54709e+11  1.61412e+11  1.69879e+11  1.80939e+11  1.95712e+11  2.11566e+11  2.25129e+11  2.35861e+11  2.56111e+11  2.68475e+11   2.7496e+11  2.78103e+11  2.79591e+11  2.80261e+11  2.80545e+11  2.80689e+11  2.80755e+11  2.80777e+11   2.8079e+11  2.80794e+11  2.80795e+11  2.80796e+11  2.80797e+11  2.80798e+11  2.80798e+11  7.20221e+07  2.52077e+08  5.56171e+08  9.16282e+08  1.33141e+09  1.79655e+09   2.2737e+09  2.78086e+09  3.30502e+09  3.86019e+09  4.40035e+09  4.93252e+09  5.47168e+09  5.99584e+09    6.505e+09  6.99915e+09  7.50831e+09  8.00446e+09  8.49361e+09  8.99277e+09  9.48892e+09  9.96707e+09  1.04622e+10  1.09224e+10  1.13965e+10  1.18817e+10  1.23868e+10   1.2907e+10  1.34251e+10  1.38903e+10  1.44004e+10  1.49486e+10  1.55408e+10   1.6077e+10  1.66031e+10  1.71613e+10  1.77475e+10  1.83717e+10  1.89508e+10   1.9507e+10  2.01762e+10  2.08324e+10  2.15026e+10  2.22189e+10  2.29401e+10  2.36303e+10  2.43285e+10  2.50577e+10   2.5829e+10  2.66242e+10  2.82677e+10  2.98802e+10  3.15688e+10  3.32633e+10  3.49358e+10  3.66363e+10  3.83219e+10  3.98693e+10  4.13968e+10  4.28403e+10  4.42577e+10  4.56371e+10  4.69125e+10  4.81619e+10  4.94103e+10   5.1564e+10  5.35406e+10  5.53201e+10  5.68636e+10   5.8266e+10  5.95384e+10  6.06168e+10  6.16381e+10  6.25684e+10  6.34857e+10  6.42249e+10  6.49331e+10  6.55473e+10  6.61635e+10  6.67227e+10  6.72639e+10  6.78071e+10  6.84173e+10  6.90036e+10  6.96538e+10  7.02981e+10  7.09764e+10  7.16066e+10  7.21708e+10  7.26941e+10  7.31392e+10  7.35284e+10  7.38905e+10  7.42026e+10  7.45548e+10  7.48959e+10   7.5248e+10  7.56451e+10  7.60523e+10  7.65685e+10  7.71697e+10  7.78829e+10  7.87422e+10  7.97706e+10    8.095e+10  8.23625e+10  8.41482e+10  8.61289e+10  8.85068e+10  9.12988e+10  9.45179e+10  9.80362e+10  1.01684e+11   1.0536e+11  1.09027e+11  1.12696e+11  1.16372e+11  1.20194e+11  1.24162e+11  1.28169e+11  1.36051e+11  1.43301e+11  1.50118e+11   1.5655e+11  1.62953e+11  1.69517e+11  1.76313e+11  1.83455e+11  1.91089e+11  1.99629e+11  2.09211e+11   2.2053e+11  2.33249e+11  2.44864e+11  2.53615e+11  2.59732e+11  2.64107e+11  2.67161e+11  2.69456e+11  2.71179e+11  2.72865e+11  2.74552e+11  2.76366e+11  2.77854e+11  2.79963e+11  2.80547e+11  2.80714e+11  2.80774e+11  2.80787e+11  2.80792e+11  2.80794e+11  2.80796e+11  2.80796e+11  2.80797e+11  2.80798e+11  2.80798e+11  2.80798e+11  2.80798e+11  2.80798e+11  2.80798e+11  2.80798e+11  1.90058e+07  7.70237e+07  1.43044e+08  2.18067e+08  3.49107e+08  4.91151e+08  6.60203e+08  8.15251e+08  1.01231e+09  1.21937e+09  1.44144e+09  1.69452e+09  1.93559e+09  2.20468e+09  2.47576e+09  2.73584e+09  3.01293e+09  3.30302e+09   3.5881e+09  3.87519e+09  4.15628e+09  4.44737e+09  4.76546e+09  5.07656e+09  5.39966e+09  5.66574e+09  5.98184e+09  6.28893e+09  6.58102e+09  6.85711e+09  7.13819e+09  7.42728e+09  7.71437e+09  7.99346e+09  8.27154e+09  8.54563e+09  8.81371e+09  9.07979e+09  9.33087e+09  9.56694e+09  9.82802e+09  1.00751e+10  1.02932e+10  1.05312e+10  1.07763e+10  1.10044e+10  1.12174e+10  1.13965e+10  1.15926e+10  1.17826e+10  1.21757e+10  1.25829e+10   1.2958e+10  1.33071e+10  1.36072e+10  1.39043e+10  1.42284e+10  1.44774e+10  1.47135e+10  1.49466e+10  1.51907e+10  1.54157e+10  1.56678e+10  1.58709e+10  1.60759e+10   1.6415e+10  1.67191e+10  1.69932e+10  1.72403e+10  1.75414e+10  1.80856e+10  1.93139e+10  2.10675e+10   2.2744e+10  2.43465e+10   2.5892e+10  2.76315e+10  2.94441e+10  3.13967e+10  3.34703e+10   3.5588e+10  3.79417e+10  4.03555e+10  4.28693e+10  4.54231e+10  4.78948e+10  5.03906e+10  5.25793e+10  5.45979e+10  5.64525e+10   5.8157e+10  5.97045e+10   6.1166e+10  6.25314e+10  6.38178e+10  6.50852e+10  6.64086e+10   6.7755e+10  6.92675e+10   7.0856e+10  7.25956e+10  7.45943e+10   7.6969e+10   7.9793e+10  8.32352e+10  8.71945e+10  9.18361e+10  9.66428e+10  1.01379e+11  1.05754e+11  1.10279e+11  1.14616e+11   1.1897e+11  1.22876e+11  1.26837e+11  1.30461e+11  1.33826e+11  1.37179e+11  1.40528e+11  1.43847e+11  1.50292e+11  1.56068e+11  1.60931e+11  1.65337e+11  1.69582e+11  1.73775e+11  1.78141e+11  1.82797e+11  1.87131e+11  1.91082e+11  1.94774e+11  1.98095e+11  2.01306e+11  2.04338e+11  2.07448e+11  2.10661e+11   2.1438e+11  2.18947e+11  2.24385e+11  2.30953e+11  2.37979e+11   2.4398e+11  2.48636e+11  2.52299e+11  2.60176e+11  2.68965e+11  2.73129e+11  2.76261e+11  2.79115e+11  2.80247e+11  2.80608e+11  2.80734e+11  2.80774e+11  2.80788e+11  2.80792e+11  2.80796e+11  2.80796e+11  2.80797e+11  2.80798e+11  2.80798e+11  2.80798e+11
